Student ID,Name,Performance (AI),Performance (Web Dev),Performance (Networking),Interest 1,Interest 2,Interest 3,Overall Rating (0-100)
5524,Student_4524,55,51,78,IoT,IoT,Web Dev,87
5525,Student_4525,86,69,86,Data Science,IoT,Web Dev,61
5526,Student_4526,59,64,54,Data Science,AI,Web Dev,93
5527,Student_4527,89,53,78,IoT,Networking,IoT,97
5528,Student_4528,56,71,81,AI,AI,IoT,62
5529,Student_4529,88,99,55,Web Dev,Web Dev,Data Science,60
5530,Student_4530,87,87,51,Networking,IoT,Data Science,90
5531,Student_4531,70,72,55,Web Dev,Web Dev,AI,82
5532,Student_4532,69,75,95,AI,Data Science,IoT,79
5533,Student_4533,52,60,92,AI,IoT,Data Science,75
5534,Student_4534,71,77,53,Data Science,Networking,Data Science,91
5535,Student_4535,96,51,78,Web Dev,AI,Web Dev,76
5536,Student_4536,53,57,74,AI,Data Science,Web Dev,77
5537,Student_4537,77,78,58,Web Dev,Web Dev,Web Dev,63
5538,Student_4538,61,60,52,AI,Data Science,Networking,94
5539,Student_4539,87,86,75,Networking,Networking,Data Science,99
5540,Student_4540,85,67,97,AI,AI,Web Dev,95
5541,Student_4541,96,99,92,Web Dev,Data Science,Web Dev,82
5542,Student_4542,90,63,76,Data Science,Web Dev,IoT,74
5543,Student_4543,54,59,85,Web Dev,Data Science,Web Dev,72
5544,Student_4544,62,84,81,IoT,AI,IoT,73
5545,Student_4545,72,58,50,Web Dev,Data Science,AI,73
5546,Student_4546,99,84,65,Networking,Web Dev,Web Dev,96
5547,Student_4547,79,60,97,Networking,AI,IoT,64
5548,Student_4548,86,93,60,Networking,Networking,Web Dev,81
5549,Student_4549,74,61,75,AI,Networking,AI,87
5550,Student_4550,97,52,89,Networking,IoT,Web Dev,63
5551,Student_4551,76,88,50,Web Dev,Data Science,IoT,97
5552,Student_4552,63,63,75,Data Science,Web Dev,AI,88
5553,Student_4553,97,77,77,Networking,Data Science,AI,96
5554,Student_4554,96,60,58,Web Dev,AI,AI,94
5555,Student_4555,85,88,93,AI,IoT,Networking,79
5556,Student_4556,88,74,71,AI,Web Dev,IoT,94
5557,Student_4557,65,70,57,Data Science,Data Science,Networking,94
5558,Student_4558,71,59,98,Data Science,Web Dev,AI,79
5559,Student_4559,70,92,91,Web Dev,AI,Networking,61
5560,Student_4560,70,64,76,Data Science,IoT,Web Dev,77
5561,Student_4561,57,68,88,Data Science,Web Dev,Networking,89
5562,Student_4562,98,97,68,AI,AI,Data Science,88
5563,Student_4563,65,71,74,Web Dev,Networking,AI,98
5564,Student_4564,80,70,87,Data Science,Web Dev,AI,81
5565,Student_4565,91,93,70,Web Dev,IoT,IoT,88
5566,Student_4566,59,81,73,Networking,Web Dev,Web Dev,69
5567,Student_4567,81,99,73,AI,Web Dev,IoT,79
5568,Student_4568,83,72,68,AI,AI,Networking,75
5569,Student_4569,58,62,99,AI,Data Science,Data Science,65
5570,Student_4570,66,54,96,IoT,Data Science,Data Science,76
5571,Student_4571,60,53,51,Web Dev,Web Dev,Data Science,65
5572,Student_4572,81,77,63,Networking,IoT,Data Science,81
5573,Student_4573,59,63,81,Data Science,IoT,Web Dev,77
5574,Student_4574,71,57,91,Networking,AI,Networking,91
5575,Student_4575,66,58,81,Web Dev,Web Dev,Data Science,87
5576,Student_4576,53,84,77,AI,Web Dev,AI,69
5577,Student_4577,97,86,97,IoT,Data Science,Networking,81
5578,Student_4578,96,70,88,Web Dev,AI,Web Dev,87
5579,Student_4579,74,67,89,Web Dev,Networking,Data Science,74
5580,Student_4580,70,82,91,Data Science,IoT,Web Dev,88
5581,Student_4581,86,57,96,Networking,IoT,Data Science,66
5582,Student_4582,87,98,89,Networking,Web Dev,AI,93
5583,Student_4583,98,66,62,Data Science,AI,Networking,91
5584,Student_4584,50,92,61,IoT,Networking,AI,61
5585,Student_4585,74,80,57,AI,IoT,Data Science,85
5586,Student_4586,85,83,64,AI,AI,IoT,70
5587,Student_4587,66,55,75,IoT,Networking,Networking,84
5588,Student_4588,90,71,61,Data Science,Web Dev,Web Dev,78
5589,Student_4589,73,63,92,Web Dev,Data Science,Data Science,79
5590,Student_4590,51,52,95,Networking,IoT,AI,92
5591,Student_4591,89,61,76,Web Dev,IoT,IoT,76
5592,Student_4592,64,85,67,Networking,Networking,Data Science,89
5593,Student_4593,81,61,94,Web Dev,Data Science,Web Dev,77
5594,Student_4594,88,94,85,Data Science,AI,AI,91
5595,Student_4595,55,51,98,Data Science,Web Dev,Networking,99
5596,Student_4596,50,51,76,IoT,AI,IoT,63
5597,Student_4597,96,64,58,Web Dev,Networking,Data Science,91
5598,Student_4598,72,72,88,Web Dev,IoT,Data Science,78
5599,Student_4599,88,78,50,IoT,IoT,Data Science,62
5600,Student_4600,66,66,56,IoT,AI,Data Science,97
5601,Student_4601,83,81,75,Data Science,Web Dev,AI,87
5602,Student_4602,90,56,56,Data Science,Networking,Networking,97
5603,Student_4603,78,79,56,Web Dev,Web Dev,Web Dev,65
5604,Student_4604,58,77,57,Data Science,Networking,IoT,99
5605,Student_4605,62,63,65,Data Science,Web Dev,Data Science,76
5606,Student_4606,55,93,52,Web Dev,AI,Data Science,64
5607,Student_4607,55,79,94,IoT,Data Science,Networking,78
5608,Student_4608,69,66,59,Web Dev,Networking,Networking,94
5609,Student_4609,52,81,99,AI,AI,AI,81
5610,Student_4610,66,95,56,Web Dev,IoT,AI,83
5611,Student_4611,98,55,70,AI,IoT,AI,69
5612,Student_4612,61,73,86,Web Dev,Web Dev,IoT,61
5613,Student_4613,97,55,80,AI,IoT,AI,87
5614,Student_4614,96,76,72,AI,Data Science,Data Science,96
5615,Student_4615,94,67,76,Web Dev,Networking,AI,76
5616,Student_4616,50,73,71,Data Science,Web Dev,IoT,65
5617,Student_4617,66,86,88,Networking,Networking,AI,64
5618,Student_4618,52,73,76,Data Science,Networking,AI,98
5619,Student_4619,75,87,98,AI,AI,Data Science,66
5620,Student_4620,64,83,53,Web Dev,IoT,Data Science,91
5621,Student_4621,85,89,73,Web Dev,Networking,Data Science,63
5622,Student_4622,81,96,72,Web Dev,Data Science,AI,80
5623,Student_4623,81,64,97,Web Dev,Data Science,Data Science,91
5624,Student_4624,53,60,68,Networking,IoT,Networking,77
5625,Student_4625,67,71,91,IoT,IoT,Web Dev,92
5626,Student_4626,98,73,52,AI,Web Dev,Web Dev,73
5627,Student_4627,68,50,76,Networking,Web Dev,Data Science,65
5628,Student_4628,92,67,52,Data Science,Web Dev,IoT,70
5629,Student_4629,84,93,77,IoT,IoT,Data Science,79
5630,Student_4630,89,61,66,IoT,Networking,Data Science,88
5631,Student_4631,63,92,80,Web Dev,AI,AI,94
5632,Student_4632,82,77,59,Networking,Web Dev,IoT,75
5633,Student_4633,63,89,98,Data Science,AI,Data Science,66
5634,Student_4634,83,56,71,Web Dev,Data Science,Networking,99
5635,Student_4635,53,72,79,Web Dev,IoT,Web Dev,95
5636,Student_4636,73,70,98,AI,Data Science,Networking,90
5637,Student_4637,78,83,70,IoT,Web Dev,Networking,65
5638,Student_4638,68,60,85,Data Science,Networking,Networking,88
5639,Student_4639,55,71,72,IoT,Web Dev,IoT,86
5640,Student_4640,82,91,87,Networking,AI,IoT,61
5641,Student_4641,98,84,61,AI,Web Dev,IoT,81
5642,Student_4642,89,78,74,Web Dev,Networking,Web Dev,68
5643,Student_4643,68,91,69,AI,Networking,AI,70
5644,Student_4644,50,77,98,Web Dev,IoT,Data Science,75
5645,Student_4645,54,67,98,AI,IoT,Data Science,72
5646,Student_4646,76,63,91,Web Dev,Networking,AI,77
5647,Student_4647,65,67,56,IoT,Networking,Data Science,84
5648,Student_4648,55,77,78,IoT,AI,Networking,92
5649,Student_4649,89,73,97,IoT,Web Dev,Web Dev,69
5650,Student_4650,62,57,78,IoT,IoT,Data Science,89
5651,Student_4651,97,91,62,AI,AI,Web Dev,60
5652,Student_4652,84,94,52,Web Dev,Web Dev,AI,92
5653,Student_4653,68,57,51,IoT,IoT,Data Science,74
5654,Student_4654,61,53,65,AI,AI,Web Dev,88
5655,Student_4655,65,76,79,Web Dev,Data Science,Networking,61
5656,Student_4656,92,85,87,AI,Data Science,Networking,70
5657,Student_4657,59,54,55,IoT,IoT,AI,93
5658,Student_4658,74,82,94,Networking,AI,IoT,78
5659,Student_4659,69,98,56,AI,Web Dev,Data Science,61
5660,Student_4660,80,83,54,IoT,Web Dev,Networking,79
5661,Student_4661,53,79,56,Data Science,AI,Networking,90
5662,Student_4662,93,57,83,Web Dev,Data Science,AI,63
5663,Student_4663,72,88,81,IoT,AI,Networking,88
5664,Student_4664,51,96,98,Data Science,Data Science,Data Science,89
5665,Student_4665,71,75,62,AI,Data Science,AI,72
5666,Student_4666,86,86,79,AI,Web Dev,Web Dev,74
5667,Student_4667,57,83,74,Data Science,IoT,AI,79
5668,Student_4668,56,56,70,Data Science,Networking,Data Science,93
5669,Student_4669,63,89,70,Web Dev,AI,Data Science,87
5670,Student_4670,52,77,77,AI,Data Science,Web Dev,79
5671,Student_4671,99,88,97,Data Science,AI,AI,84
5672,Student_4672,65,88,69,Networking,IoT,Data Science,86
5673,Student_4673,68,77,83,Networking,IoT,Data Science,89
5674,Student_4674,67,63,54,Data Science,Networking,Web Dev,79
5675,Student_4675,65,99,67,Web Dev,Networking,IoT,60
5676,Student_4676,57,87,88,AI,Data Science,AI,94
5677,Student_4677,82,53,92,Networking,Networking,Data Science,83
5678,Student_4678,98,91,60,Data Science,Data Science,Networking,84
5679,Student_4679,61,67,66,Data Science,Web Dev,Web Dev,99
5680,Student_4680,60,93,97,IoT,Data Science,IoT,71
5681,Student_4681,54,97,94,Data Science,Networking,IoT,70
5682,Student_4682,76,74,71,Web Dev,AI,Web Dev,89
5683,Student_4683,61,56,86,Networking,Networking,IoT,72
5684,Student_4684,66,87,69,IoT,IoT,Data Science,84
5685,Student_4685,55,77,97,Networking,Networking,IoT,84
5686,Student_4686,82,54,97,Networking,Web Dev,AI,76
5687,Student_4687,54,52,97,Web Dev,Data Science,Networking,71
5688,Student_4688,77,93,95,Data Science,IoT,Data Science,70
5689,Student_4689,63,80,55,Web Dev,Data Science,Web Dev,69
5690,Student_4690,54,96,83,Data Science,Data Science,Networking,76
5691,Student_4691,82,91,63,IoT,Networking,Data Science,75
5692,Student_4692,99,69,97,Web Dev,AI,Networking,79
5693,Student_4693,97,68,72,Web Dev,IoT,IoT,64
5694,Student_4694,90,97,69,AI,Web Dev,Web Dev,91
5695,Student_4695,68,60,62,Web Dev,Web Dev,Web Dev,86
5696,Student_4696,71,89,96,AI,AI,AI,63
5697,Student_4697,54,52,93,Data Science,AI,IoT,66
5698,Student_4698,51,72,90,Data Science,Networking,AI,73
5699,Student_4699,79,56,81,Data Science,Web Dev,AI,98
5700,Student_4700,96,72,75,AI,IoT,IoT,83
5701,Student_4701,88,56,99,Data Science,AI,Data Science,77
5702,Student_4702,53,95,63,Networking,AI,AI,97
5703,Student_4703,82,83,85,Web Dev,AI,Networking,98
5704,Student_4704,62,91,57,AI,IoT,Data Science,99
5705,Student_4705,69,68,89,Data Science,Web Dev,IoT,60
5706,Student_4706,56,58,71,Networking,IoT,Web Dev,76
5707,Student_4707,64,97,71,Web Dev,IoT,Data Science,85
5708,Student_4708,72,67,65,Web Dev,Networking,AI,81
5709,Student_4709,63,90,76,Data Science,AI,Networking,98
5710,Student_4710,72,97,59,Networking,Web Dev,IoT,77
5711,Student_4711,68,94,74,AI,Networking,Web Dev,97
5712,Student_4712,78,91,80,Data Science,Networking,Networking,87
5713,Student_4713,69,74,70,Web Dev,Data Science,Web Dev,80
5714,Student_4714,78,63,76,Web Dev,AI,IoT,97
5715,Student_4715,73,93,66,Web Dev,Web Dev,Data Science,92
5716,Student_4716,67,74,82,Data Science,Web Dev,AI,89
5717,Student_4717,59,68,80,IoT,Web Dev,IoT,67
5718,Student_4718,90,88,99,IoT,AI,Networking,89
5719,Student_4719,57,64,91,IoT,Web Dev,Data Science,98
5720,Student_4720,75,65,75,Networking,IoT,Web Dev,68
5721,Student_4721,78,76,70,Data Science,IoT,Data Science,92
5722,Student_4722,59,89,85,Web Dev,AI,Data Science,88
5723,Student_4723,66,59,50,Networking,Web Dev,Networking,90
5724,Student_4724,51,53,53,IoT,Data Science,AI,62
5725,Student_4725,55,68,53,AI,Data Science,Data Science,97
5726,Student_4726,54,77,75,Networking,Data Science,Data Science,70
5727,Student_4727,77,70,53,Networking,IoT,AI,64
5728,Student_4728,90,96,98,Data Science,Data Science,AI,90
5729,Student_4729,54,63,58,Networking,Web Dev,Web Dev,79
5730,Student_4730,67,82,79,Data Science,Web Dev,Web Dev,63
5731,Student_4731,75,97,94,AI,Data Science,AI,67
5732,Student_4732,69,59,53,Web Dev,Networking,IoT,94
5733,Student_4733,90,68,54,Web Dev,Data Science,AI,72
5734,Student_4734,98,79,94,IoT,Networking,Web Dev,64
5735,Student_4735,76,71,72,IoT,AI,Networking,99
5736,Student_4736,98,52,65,AI,AI,Networking,78
5737,Student_4737,61,86,71,Web Dev,Web Dev,Data Science,77
5738,Student_4738,56,90,86,IoT,IoT,Networking,92
5739,Student_4739,52,67,57,Networking,Web Dev,Web Dev,63
5740,Student_4740,59,60,97,Data Science,Web Dev,Networking,77
5741,Student_4741,83,97,82,IoT,IoT,IoT,83
5742,Student_4742,74,51,87,AI,Web Dev,AI,88
5743,Student_4743,84,61,92,Web Dev,IoT,AI,90
5744,Student_4744,65,55,65,AI,Web Dev,Web Dev,87
5745,Student_4745,51,92,54,Data Science,AI,Data Science,68
5746,Student_4746,73,89,65,Data Science,Networking,AI,85
5747,Student_4747,59,93,56,AI,Web Dev,Networking,61
5748,Student_4748,87,78,50,IoT,Networking,IoT,65
5749,Student_4749,71,79,58,IoT,Data Science,Data Science,88
5750,Student_4750,75,51,67,Web Dev,Web Dev,Data Science,85
5751,Student_4751,92,58,94,Web Dev,AI,Data Science,87
5752,Student_4752,88,96,96,Networking,IoT,AI,66
5753,Student_4753,76,51,52,Networking,AI,Data Science,93
5754,Student_4754,78,78,73,Web Dev,Networking,Web Dev,69
5755,Student_4755,96,82,77,Networking,IoT,Networking,99
5756,Student_4756,87,59,59,AI,AI,IoT,81
5757,Student_4757,69,83,58,IoT,AI,Networking,86
5758,Student_4758,76,93,62,Networking,AI,Web Dev,98
5759,Student_4759,90,57,97,Networking,IoT,Web Dev,81
5760,Student_4760,69,86,84,AI,AI,Networking,78
5761,Student_4761,93,82,72,Data Science,AI,AI,95
5762,Student_4762,68,96,96,Web Dev,Networking,Web Dev,68
5763,Student_4763,69,55,66,AI,AI,Data Science,78
5764,Student_4764,84,93,95,Data Science,AI,IoT,61
5765,Student_4765,96,89,56,AI,Data Science,IoT,87
5766,Student_4766,51,94,65,IoT,IoT,Web Dev,98
5767,Student_4767,79,68,89,AI,Data Science,Data Science,81
5768,Student_4768,83,81,85,AI,Networking,Networking,65
5769,Student_4769,71,76,69,IoT,Data Science,IoT,66
5770,Student_4770,52,50,73,Web Dev,Web Dev,Data Science,65
5771,Student_4771,55,92,96,Data Science,IoT,Data Science,92
5772,Student_4772,64,82,54,Networking,AI,AI,73
5773,Student_4773,76,89,94,Web Dev,Data Science,Web Dev,60
5774,Student_4774,59,81,55,AI,Data Science,Data Science,84
5775,Student_4775,58,54,77,Networking,AI,Networking,65
5776,Student_4776,82,66,54,IoT,AI,IoT,87
5777,Student_4777,81,57,98,Web Dev,Networking,AI,77
5778,Student_4778,97,91,88,Data Science,Data Science,Networking,86
5779,Student_4779,55,83,87,Web Dev,Data Science,IoT,61
5780,Student_4780,90,58,51,Web Dev,Web Dev,Web Dev,99
5781,Student_4781,85,72,92,Networking,Web Dev,Networking,80
5782,Student_4782,51,84,88,IoT,Data Science,IoT,82
5783,Student_4783,78,99,70,IoT,Web Dev,AI,61
5784,Student_4784,53,56,89,Web Dev,Data Science,IoT,75
5785,Student_4785,50,64,86,IoT,IoT,Data Science,63
5786,Student_4786,68,69,67,Networking,Networking,AI,93
5787,Student_4787,75,99,97,Networking,Web Dev,Networking,64
5788,Student_4788,74,74,95,Data Science,Data Science,Web Dev,93
5789,Student_4789,59,52,61,IoT,Web Dev,AI,81
5790,Student_4790,64,95,66,Data Science,Networking,AI,79
5791,Student_4791,71,73,86,AI,IoT,AI,98
5792,Student_4792,97,83,95,Networking,AI,IoT,72
5793,Student_4793,70,95,87,Web Dev,AI,Data Science,93
5794,Student_4794,71,71,64,Networking,Web Dev,Web Dev,65
5795,Student_4795,85,60,56,AI,Data Science,Web Dev,88
5796,Student_4796,83,97,63,Web Dev,Networking,Data Science,92
5797,Student_4797,79,57,99,IoT,IoT,IoT,60
5798,Student_4798,74,88,50,IoT,IoT,IoT,66
5799,Student_4799,94,92,87,Networking,IoT,Data Science,81
5800,Student_4800,77,84,52,Web Dev,AI,Data Science,91
5801,Student_4801,50,98,86,Web Dev,Networking,Networking,73
5802,Student_4802,98,95,93,Data Science,AI,IoT,83
5803,Student_4803,94,87,80,AI,Web Dev,AI,78
5804,Student_4804,53,57,92,IoT,IoT,Web Dev,86
5805,Student_4805,56,86,62,Networking,Networking,IoT,82
5806,Student_4806,98,76,97,Web Dev,IoT,Data Science,80
5807,Student_4807,58,77,67,IoT,AI,AI,88
5808,Student_4808,85,89,66,Networking,AI,Networking,60
5809,Student_4809,68,83,66,IoT,AI,Networking,90
5810,Student_4810,50,81,60,Networking,IoT,AI,86
5811,Student_4811,59,64,69,IoT,Networking,AI,95
5812,Student_4812,85,93,59,Data Science,Networking,Data Science,86
5813,Student_4813,58,66,78,AI,Web Dev,Data Science,74
5814,Student_4814,94,82,97,IoT,IoT,Web Dev,84
5815,Student_4815,95,96,83,AI,Web Dev,Web Dev,74
5816,Student_4816,91,95,66,IoT,Web Dev,Networking,99
5817,Student_4817,81,65,91,Web Dev,Web Dev,AI,78
5818,Student_4818,81,78,62,Data Science,Web Dev,Networking,70
5819,Student_4819,55,58,93,Data Science,AI,Data Science,92
5820,Student_4820,97,82,96,AI,Web Dev,IoT,82
5821,Student_4821,87,98,88,Web Dev,Networking,Data Science,71
5822,Student_4822,66,78,76,Networking,Web Dev,IoT,61
5823,Student_4823,59,62,75,Data Science,AI,AI,80
5824,Student_4824,99,70,77,Web Dev,Data Science,AI,73
5825,Student_4825,76,70,62,Web Dev,Data Science,AI,93
5826,Student_4826,99,54,61,AI,Data Science,Web Dev,74
5827,Student_4827,84,59,93,Web Dev,IoT,Web Dev,80
5828,Student_4828,70,55,77,Web Dev,Networking,IoT,82
5829,Student_4829,74,62,51,Networking,AI,Networking,80
5830,Student_4830,77,50,86,AI,Data Science,Networking,73
5831,Student_4831,96,69,83,AI,AI,IoT,80
5832,Student_4832,64,96,72,Web Dev,AI,Web Dev,71
5833,Student_4833,53,95,94,Networking,IoT,Data Science,64
5834,Student_4834,78,57,78,IoT,Data Science,IoT,61
5835,Student_4835,58,59,84,Data Science,Web Dev,Networking,81
5836,Student_4836,76,58,60,AI,AI,IoT,65
5837,Student_4837,75,98,97,Networking,Data Science,IoT,61
5838,Student_4838,68,90,82,Networking,AI,AI,88
5839,Student_4839,77,52,60,Web Dev,IoT,Web Dev,95
5840,Student_4840,66,60,58,Data Science,IoT,AI,66
5841,Student_4841,92,61,63,AI,Web Dev,Web Dev,75
5842,Student_4842,90,59,58,IoT,IoT,IoT,92
5843,Student_4843,91,74,88,Web Dev,Data Science,Web Dev,92
5844,Student_4844,99,98,97,AI,IoT,Networking,73
5845,Student_4845,69,98,52,AI,Web Dev,AI,71
5846,Student_4846,94,74,78,Networking,Networking,IoT,65
5847,Student_4847,89,60,68,Data Science,AI,Networking,71
5848,Student_4848,88,85,85,IoT,AI,Web Dev,90
5849,Student_4849,98,88,81,Data Science,Data Science,Web Dev,71
5850,Student_4850,72,75,56,Networking,Web Dev,Networking,69
5851,Student_4851,96,63,77,IoT,Web Dev,Web Dev,99
5852,Student_4852,81,88,93,IoT,Web Dev,AI,86
5853,Student_4853,96,89,67,Web Dev,AI,Data Science,66
5854,Student_4854,82,50,54,IoT,IoT,Web Dev,95
5855,Student_4855,95,53,72,AI,AI,IoT,92
5856,Student_4856,54,79,71,Data Science,AI,Web Dev,86
5857,Student_4857,92,61,75,Data Science,AI,IoT,67
5858,Student_4858,97,84,91,Web Dev,IoT,Web Dev,64
5859,Student_4859,83,62,61,IoT,Networking,Web Dev,67
5860,Student_4860,89,80,89,Networking,Data Science,IoT,99
5861,Student_4861,60,87,68,AI,Networking,AI,80
5862,Student_4862,99,92,96,Web Dev,Networking,Data Science,83
5863,Student_4863,52,72,50,IoT,AI,Data Science,66
5864,Student_4864,82,53,52,Networking,Networking,AI,78
5865,Student_4865,60,65,76,IoT,AI,Web Dev,90
5866,Student_4866,65,56,67,Web Dev,AI,Data Science,95
5867,Student_4867,67,71,99,Networking,Data Science,AI,86
5868,Student_4868,79,78,79,Networking,Web Dev,AI,88
5869,Student_4869,97,60,51,Networking,AI,Data Science,82
5870,Student_4870,59,82,54,Networking,Networking,IoT,79
5871,Student_4871,67,78,78,IoT,Data Science,Networking,65
5872,Student_4872,87,88,82,Networking,Networking,IoT,71
5873,Student_4873,68,61,91,IoT,Web Dev,Web Dev,71
5874,Student_4874,85,56,69,Networking,IoT,IoT,62
5875,Student_4875,62,88,79,Networking,Web Dev,Networking,98
5876,Student_4876,95,91,91,Web Dev,Data Science,Networking,94
5877,Student_4877,52,97,54,IoT,Web Dev,AI,78
5878,Student_4878,59,75,99,IoT,Web Dev,Web Dev,63
5879,Student_4879,87,89,70,Data Science,Data Science,AI,90
5880,Student_4880,50,58,64,Web Dev,Data Science,IoT,97
5881,Student_4881,76,90,69,IoT,Networking,IoT,92
5882,Student_4882,95,83,57,Web Dev,AI,Data Science,65
5883,Student_4883,57,94,98,Web Dev,IoT,AI,67
5884,Student_4884,95,62,80,Web Dev,IoT,AI,87
5885,Student_4885,91,85,61,AI,IoT,AI,74
5886,Student_4886,66,74,70,IoT,Web Dev,AI,90
5887,Student_4887,58,73,79,Web Dev,Data Science,Networking,67
5888,Student_4888,55,93,76,AI,Data Science,Data Science,65
5889,Student_4889,92,66,93,AI,Data Science,Web Dev,88
5890,Student_4890,74,51,75,Networking,AI,Web Dev,93
5891,Student_4891,88,62,82,Networking,Data Science,Web Dev,66
5892,Student_4892,98,80,75,IoT,Data Science,Networking,99
5893,Student_4893,77,78,75,Networking,Web Dev,Data Science,69
5894,Student_4894,82,99,85,IoT,Networking,Data Science,72
5895,Student_4895,86,77,89,AI,IoT,Networking,81
5896,Student_4896,58,76,50,AI,Web Dev,AI,80
5897,Student_4897,67,64,64,IoT,Web Dev,IoT,60
5898,Student_4898,70,80,99,Networking,Web Dev,AI,61
5899,Student_4899,51,89,50,Networking,IoT,Web Dev,88
5900,Student_4900,92,64,60,IoT,Web Dev,AI,70
5901,Student_4901,87,82,51,Data Science,Networking,Networking,96
5902,Student_4902,89,69,50,Networking,Data Science,Web Dev,66
5903,Student_4903,85,91,80,Web Dev,Networking,IoT,94
5904,Student_4904,99,61,93,Networking,Data Science,Web Dev,89
5905,Student_4905,92,86,65,Data Science,Data Science,AI,75
5906,Student_4906,86,58,71,AI,Web Dev,Data Science,74
5907,Student_4907,64,72,91,AI,Web Dev,Data Science,99
